Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,Customer_Job,Income,Cust_Satisfaction_Score,Month
708393633,blue,190,0,66,2023-01-01,week-1,q1,2023,2685.0,1647,4625,94,0.613,chip,fuel,370.0,0,36-45,Male,3,unknown,single,California,yes,no,no,retirees,71640,2,January
708394908,blue,365,1,56,2023-01-01,week-1,q1,2023,2337.0,1442,3945,65,0.617,chip,entertainment,276.15,0,46-55,Female,3,post-graduate,single,Texas,yes,yes,no,selfemployeed,45818,1,January
708396033,blue,175,0,80,2023-01-01,week-1,q1,2023,2490.0,1059,12257,101,0.425,swipe,bills,3064.25,0,36-45,Male,3,unknown,single,California,no,no,no,white-collar,119585,1,January
708397008,blue,200,1,70,2023-01-01,week-1,q1,2023,3805.0,821,4326,67,0.216,swipe,food,865.2,0,36-45,Female,3,high school,married,California,no,no,no,white-collar,57821,1,January
708398283,blue,125,1,101,2023-01-01,week-1,q1,2023,4394.0,885,1377,32,0.201,swipe,bills,275.4,0,36-45,Female,3,high school,unknown,Texas,no,yes,no,govt,12775,3,January
708399858,blue,415,1,68,2023-01-01,week-1,q1,2023,2548.0,2250,4747,77,0.883,swipe,entertainment,712.05,0,36-45,Male,3,unknown,married,California,no,yes,no,white-collar,76565,2,January
708402333,blue,395,1,68,2023-01-01,week-1,q1,2023,4549.0,1313,4782,88,0.289,chip,fuel,1243.32,0,56-65,Male,3,unknown,single,New York,yes,yes,yes,govt,78127,3,January
708403308,silver,425,1,99,2023-01-01,week-1,q1,2023,15133.0,1663,4392,68,0.11,chip,bills,570.96,0,46-55,Male,3,uneducated,single,California,no,no,no,retirees,60111,2,January
708404883,blue,370,0,93,2023-01-01,week-1,q1,2023,27804.0,0,2761,57,0.0,chip,entertainment,745.47,0,46-55,Female,3,unknown,single,New York,no,no,no,blue-collar,32229,2,January
708406083,blue,380,1,111,2023-01-01,week-1,q1,2023,3436.0,2493,5211,90,0.726,online,bills,1094.31,0,56-65,Male,2,unknown,single,California,no,yes,yes,blue-collar,95876,2,January
708412758,blue,140,1,47,2023-01-01,week-1,q1,2023,1457.0,0,2200,45,0.0,chip,food,374.0,0,56-65,Female,1,unknown,married,California,yes,yes,no,white-collar,23378,2,January
708414033,blue,245,0,93,2023-01-01,week-1,q1,2023,2845.0,1153,3730,66,0.405,swipe,fuel,634.1,0,36-45,Female,3,graduate,single,New York,no,yes,no,blue-collar,41115,3,January
708416433,blue,125,1,73,2023-01-01,week-1,q1,2023,2372.0,0,2499,41,0.0,swipe,grocery,449.82,0,46-55,Female,4,unknown,single,New York,no,yes,no,blue-collar,28601,2,January
708419733,blue,365,0,66,2023-01-01,week-1,q1,2023,22599.0,0,4739,55,0.0,swipe,food,1374.31,0,36-45,Male,3,graduate,married,Texas,no,yes,no,blue-collar,76246,3,January
708421833,blue,390,0,85,2023-01-01,week-1,q1,2023,3342.0,2517,1139,30,0.753,online,bills,193.63,0,46-55,Female,2,high school,single,New York,no,no,no,selfemployeed,6550,2,January
708423933,blue,450,1,57,2023-01-01,week-1,q1,2023,6103.0,0,3203,64,0.0,swipe,bills,288.27,0,46-55,Female,1,doctorate,married,Iowa,no,no,no,businessman,35491,2,January
708426483,blue,455,0,105,2023-01-01,week-1,q1,2023,5816.0,716,3534,73,0.123,swipe,entertainment,530.1,0,56-65,Female,1,uneducated,married,Connecticut,yes,yes,no,businessman,38451,3,January
708427908,blue,395,1,100,2023-01-01,week-1,q1,2023,2035.0,1343,4643,86,0.66,chip,fuel,325.01,0,26-35,Male,3,graduate,married,Florida,no,no,no,blue-collar,72412,2,January
708428958,gold,345,0,110,2023-01-01,week-1,q1,2023,34516.0,0,9179,113,0.0,swipe,bills,2019.38,0,56-65,Male,3,graduate,single,Florida,yes,no,no,white-collar,118175,2,January
708431433,blue,225,1,115,2023-01-01,week-1,q1,2023,11789.0,1420,1463,32,0.12,swipe,bills,365.75,0,36-45,Female,2,graduate,married,California,no,no,no,blue-collar,14633,3,January
708433683,blue,125,0,121,2023-01-01,week-1,q1,2023,3164.0,2201,4410,86,0.696,online,entertainment,1146.6,0,56-65,Male,1,graduate,single,Florida,no,no,no,govt,61002,2,January
708434733,blue,385,0,89,2023-01-01,week-1,q1,2023,6735.0,2289,1249,28,0.34,swipe,grocery,262.29,1,46-55,Female,2,unknown,single,Florida,no,no,no,blue-collar,10627,2,January
708438033,blue,175,1,78,2023-01-01,week-1,q1,2023,3049.0,2198,2617,48,0.721,swipe,entertainment,575.74,1,36-45,Male,4,high school,single,Texas,no,no,yes,selfemployeed,30828,3,January
708442158,blue,275,0,127,2023-01-01,week-1,q1,2023,6182.0,1516,3801,61,0.245,chip,bills,988.26,1,36-45,Female,4,graduate,married,California,yes,no,no,businessman,42377,2,January
708445608,blue,490,0,43,2023-01-01,week-1,q1,2023,3305.0,2517,2027,57,0.762,swipe,entertainment,222.97,1,36-45,Female,4,uneducated,married,Florida,no,no,no,blue-collar,20389,3,January
708446808,blue,250,1,87,2023-01-01,week-1,q1,2023,2946.0,1359,2017,48,0.461,swipe,bills,564.76,1,46-55,Female,3,high school,single,New York,no,yes,no,blue-collar,20281,3,January
708447858,blue,385,0,92,2023-01-01,week-1,q1,2023,3850.0,0,15107,117,0.0,chip,entertainment,2417.12,1,36-45,Female,2,high school,married,Massachusetts,yes,yes,no,businessman,200276,2,January
708450033,blue,465,1,77,2023-01-01,week-1,q1,2023,2605.0,2269,5298,79,0.871,swipe,fuel,370.86,1,36-45,Male,2,unknown,married,California,yes,no,no,businessman,97684,3,January
708451233,blue,410,1,83,2023-01-01,week-1,q1,2023,5090.0,1650,3707,72,0.324,swipe,fuel,593.12,1,26-35,Female,0,graduate,single,Florida,yes,no,no,retirees,40785,2,January
708453408,blue,355,0,93,2023-01-01,week-1,q1,2023,16050.0,0,3721,62,0.0,swipe,bills,893.04,1,36-45,Female,3,graduate,married,New York,no,yes,no,businessman,41039,2,January
708455883,blue,175,1,44,2023-01-01,week-1,q1,2023,10244.0,861,1127,29,0.084,swipe,bills,202.86,0,26-35,Female,0,graduate,single,Texas,no,yes,no,selfemployeed,6550,2,January
708459633,blue,380,1,92,2023-01-01,week-1,q1,2023,5815.0,1698,1604,42,0.292,swipe,entertainment,352.88,0,36-45,Female,5,uneducated,married,New York,no,yes,yes,selfemployeed,14975,2,January
708462258,silver,270,1,83,2023-01-01,week-1,q1,2023,5189.0,1171,16563,94,0.226,chip,travel,1821.93,0,46-55,Female,4,graduate,married,New Jersey,no,no,no,businessman,235349,2,January
708469533,blue,250,1,66,2023-01-01,week-1,q1,2023,5395.0,1439,3523,79,0.267,chip,fuel,493.22,0,56-65,Female,3,uneducated,single,Florida,no,yes,no,selfemployeed,38273,3,January
708472008,blue,325,0,105,2023-01-01,week-1,q1,2023,6680.0,1839,7632,95,0.275,swipe,bills,1984.32,0,46-55,Male,2,graduate,married,California,no,yes,yes,white-collar,105522,2,January
708473133,blue,150,1,111,2023-01-01,week-1,q1,2023,1677.0,0,4588,68,0.0,chip,fuel,1284.64,0,36-45,Male,5,unknown,married,California,yes,no,no,govt,69787,3,January
708474333,blue,465,0,89,2023-01-01,week-1,q1,2023,12294.0,2517,7906,87,0.205,online,bills,790.6,0,46-55,Male,4,graduate,married,Texas,no,no,no,blue-collar,108894,3,January
708476808,blue,320,0,124,2023-01-01,week-1,q1,2023,33791.0,1960,1047,31,0.058,swipe,bills,188.46,0,46-55,Female,1,doctorate,married,California,yes,yes,no,selfemployeed,5525,3,January
708478233,blue,395,1,119,2023-01-01,week-1,q1,2023,5573.0,1238,4348,90,0.222,swipe,fuel,869.6,0,36-45,Female,2,uneducated,married,New York,no,yes,no,white-collar,58670,3,January
708480333,blue,460,0,95,2023-01-01,week-1,q1,2023,2163.0,932,2229,57,0.431,swipe,bills,534.96,0,56-65,Female,0,uneducated,single,Florida,no,no,no,govt,23891,3,January
708482658,silver,125,1,87,2023-01-01,week-1,q1,2023,9959.0,1946,15594,114,0.195,chip,travel,2495.04,0,46-55,Male,2,graduate,married,Texas,yes,no,yes,businessman,219668,2,January
708483708,blue,250,0,74,2023-01-01,week-1,q1,2023,28600.0,0,4336,66,0.0,swipe,travel,1214.08,0,36-45,Male,2,unknown,married,New Jersey,yes,no,no,blue-collar,58122,3,January
708486033,blue,395,0,83,2023-01-01,week-1,q1,2023,16547.0,1521,1782,48,0.092,swipe,entertainment,267.3,0,56-65,Female,0,doctorate,single,California,yes,no,no,retirees,15671,3,January
708488208,blue,125,0,161,2023-01-01,week-1,q1,2023,2515.0,1922,2231,58,0.764,swipe,bills,267.72,0,36-45,Female,3,uneducated,married,Texas,yes,yes,yes,businessman,23898,3,January
708489258,blue,250,1,84,2023-01-01,week-1,q1,2023,1438.3,988,3561,72,0.687,chip,bills,249.27,0,56-65,Female,5,doctorate,single,Texas,yes,no,no,retirees,38817,3,January
708491508,blue,465,0,116,2023-01-01,week-1,q1,2023,13906.0,1430,3856,68,0.103,chip,grocery,964.0,0,46-55,Female,3,graduate,married,New York,no,yes,no,businessman,43716,2,January
708492558,blue,95,1,74,2023-01-01,week-1,q1,2023,15088.0,865,1107,21,0.057,swipe,bills,77.49,0,56-65,Female,2,graduate,single,California,no,no,no,selfemployeed,6550,2,January
708494583,blue,375,1,107,2023-01-01,week-1,q1,2023,1902.0,0,3731,53,0.0,swipe,fuel,559.65,0,46-55,Female,5,post-graduate,married,California,no,no,no,selfemployeed,41132,3,January
708496833,blue,150,0,100,2023-01-01,week-1,q1,2023,4613.0,0,8970,78,0.0,chip,grocery,627.9,0,26-35,Male,1,graduate,single,California,yes,yes,no,govt,117520,2,January
708498033,blue,335,1,79,2023-01-01,week-1,q1,2023,2279.0,1837,2789,52,0.806,swipe,grocery,753.03,0,36-45,Female,3,high school,married,Florida,no,yes,no,white-collar,32495,3,January
708499608,silver,220,1,67,2023-01-01,week-1,q1,2023,15525.0,1299,4042,78,0.084,chip,food,970.08,0,36-45,Female,4,graduate,single,New York,no,no,no,businessman,48566,2,January
708500883,silver,350,0,118,2023-01-01,week-1,q1,2023,17812.0,0,8379,106,0.0,swipe,fuel,1424.43,0,36-45,Male,4,unknown,married,New York,no,yes,no,businessman,113841,2,January
708501783,blue,315,0,75,2023-01-01,week-1,q1,2023,34516.0,1477,1868,40,0.043,chip,bills,504.36,0,26-35,Female,2,high school,single,Florida,yes,no,no,blue-collar,17340,3,January
708502908,silver,455,0,115,2023-01-01,week-1,q1,2023,26218.0,0,3925,88,0.0,swipe,fuel,785.0,0,46-55,Female,2,graduate,married,New Jersey,yes,no,no,blue-collar,45372,2,January
708504783,blue,350,1,100,2023-01-01,week-1,q1,2023,10960.0,1333,3480,62,0.122,chip,food,939.6,0,46-55,Female,3,uneducated,married,Illinois,no,yes,no,retirees,37815,2,January
708506508,blue,430,0,69,2023-01-01,week-1,q1,2023,2884.0,1144,4887,90,0.397,swipe,entertainment,439.83,0,46-55,Male,1,uneducated,single,Virginia,no,no,yes,selfemployeed,83535,2,January
708507483,blue,455,0,106,2023-01-08,week-2,q1,2023,1477.0,0,4802,82,0.0,chip,grocery,768.32,0,46-55,Male,4,unknown,single,New York,no,no,no,blue-collar,78913,3,January
708508758,blue,375,1,52,2023-01-08,week-2,q1,2023,1438.3,0,692,16,0.0,swipe,bills,76.12,0,26-35,Female,4,uneducated,single,Texas,yes,no,no,selfemployeed,1250,3,January
708510858,blue,300,1,81,2023-01-08,week-2,q1,2023,4905.0,2413,15478,109,0.492,swipe,food,3714.72,0,46-55,Female,2,high school,single,California,no,no,no,businessman,214404,2,January
708511983,blue,415,0,61,2023-01-08,week-2,q1,2023,1663.0,0,3950,82,0.0,chip,fuel,276.5,0,46-55,Male,3,graduate,single,California,yes,yes,no,retirees,45977,3,January
708513183,blue,100,0,81,2023-01-08,week-2,q1,2023,4323.0,1267,3078,58,0.293,swipe,bills,430.92,0,36-45,Female,5,high school,single,California,no,no,no,selfemployeed,34616,3,January
708514383,blue,420,0,78,2023-01-08,week-2,q1,2023,3809.0,1172,4314,81,0.308,swipe,food,301.98,0,46-55,Female,4,uneducated,married,Florida,no,yes,no,white-collar,57484,2,January
708515358,blue,190,1,104,2023-01-08,week-2,q1,2023,4712.0,0,4216,82,0.0,chip,entertainment,505.92,0,36-45,Female,4,high school,married,Texas,no,yes,no,businessman,53906,2,January
708516558,blue,395,0,68,2023-01-08,week-2,q1,2023,2588.0,1782,4159,83,0.689,swipe,grocery,415.9,0,36-45,Female,4,graduate,married,Texas,no,yes,no,blue-collar,52148,3,January
708519108,blue,300,1,94,2023-01-08,week-2,q1,2023,2694.0,1576,2041,57,0.585,swipe,entertainment,571.48,0,46-55,Female,2,unknown,single,California,yes,yes,no,businessman,20597,2,January
708522033,blue,480,0,95,2023-01-08,week-2,q1,2023,12299.0,1664,15060,90,0.135,chip,fuel,2108.4,0,36-45,Female,1,uneducated,single,California,no,yes,no,businessman,198343,3,January
708525108,blue,175,1,116,2023-01-08,week-2,q1,2023,2156.0,1134,4120,77,0.526,swipe,food,329.6,0,26-35,Male,3,high school,married,Florida,no,no,no,govt,50792,2,January
708528483,blue,435,1,55,2023-01-08,week-2,q1,2023,3187.0,2430,1387,33,0.762,swipe,bills,124.83,0,36-45,Female,2,graduate,unknown,Florida,no,no,no,blue-collar,13010,2,January
708532308,blue,245,0,116,2023-01-08,week-2,q1,2023,11419.0,2517,3000,70,0.22,swipe,grocery,750.0,0,36-45,Female,3,unknown,married,California,yes,yes,no,govt,34149,2,January
708534033,blue,225,1,88,2023-01-08,week-2,q1,2023,6274.0,883,4726,82,0.141,swipe,entertainment,1276.02,0,56-65,Male,1,unknown,married,New Jersey,no,yes,yes,blue-collar,75578,2,January
708535158,blue,245,0,73,2023-01-08,week-2,q1,2023,9959.0,1501,8505,86,0.151,swipe,entertainment,2466.45,0,26-35,Male,1,graduate,single,Iowa,no,no,no,white-collar,114717,3,January
708536283,blue,190,1,100,2023-01-08,week-2,q1,2023,2904.0,2517,2653,46,0.867,swipe,entertainment,583.66,0,36-45,Female,2,graduate,single,New York,no,no,no,govt,31226,2,January
708538608,blue,125,1,51,2023-01-08,week-2,q1,2023,3862.0,0,4058,81,0.0,chip,fuel,243.48,0,46-55,Female,2,uneducated,married,New Jersey,no,no,yes,retirees,48968,3,January
708539583,blue,395,1,92,2023-01-08,week-2,q1,2023,19897.0,2232,3979,63,0.112,chip,entertainment,1034.54,0,46-55,Female,1,post-graduate,single,New York,no,yes,no,govt,46675,3,January
708542283,blue,200,0,74,2023-01-08,week-2,q1,2023,2495.0,2061,4399,70,0.826,swipe,entertainment,659.85,0,36-45,Male,1,graduate,single,California,yes,no,no,selfemployeed,60253,2,January
708543258,blue,95,0,48,2023-01-08,week-2,q1,2023,2607.0,1880,2045,39,0.721,swipe,bills,388.55,0,46-55,Female,2,doctorate,single,California,yes,yes,no,businessman,20631,2,January
708545058,blue,150,1,105,2023-01-08,week-2,q1,2023,1438.3,986,5136,81,0.686,swipe,entertainment,1027.2,0,56-65,Male,0,high school,single,New York,yes,no,no,govt,94345,2,January
708549033,blue,440,1,149,2023-01-08,week-2,q1,2023,2055.0,1276,5025,70,0.621,online,bills,753.75,0,36-45,Male,4,high school,married,California,no,no,no,retirees,90458,2,January
708551508,blue,450,1,72,2023-01-08,week-2,q1,2023,3264.0,2508,4966,78,0.768,swipe,bills,744.9,0,36-45,Male,3,uneducated,married,California,no,no,no,selfemployeed,87971,2,January
708553008,blue,425,0,147,2023-01-08,week-2,q1,2023,2148.0,1103,4711,64,0.514,swipe,food,1366.19,0,46-55,Male,4,doctorate,married,New Jersey,yes,no,no,govt,74928,1,January
708555633,silver,300,1,164,2023-01-08,week-2,q1,2023,3548.0,2517,15157,97,0.709,swipe,bills,1212.56,0,46-55,Male,3,uneducated,married,California,no,no,no,businessman,203890,2,January
708557358,blue,250,1,110,2023-01-08,week-2,q1,2023,22157.0,1355,1911,55,0.061,swipe,bills,305.76,0,36-45,Female,4,graduate,single,New York,no,no,yes,businessman,18357,2,January
708558408,blue,470,0,67,2023-01-08,week-2,q1,2023,9949.0,1597,3776,83,0.161,chip,grocery,792.96,0,46-55,Male,3,unknown,married,New York,no,no,no,selfemployeed,41925,3,January
708559533,blue,460,0,52,2023-01-08,week-2,q1,2023,1770.0,584,4442,83,0.33,chip,bills,310.94,0,36-45,Male,1,high school,married,Texas,yes,no,yes,businessman,62768,2,January
708560733,blue,460,1,94,2023-01-08,week-2,q1,2023,3714.0,2517,4715,85,0.678,chip,bills,1037.3,0,36-45,Male,3,high school,single,California,no,yes,no,govt,75192,3,January
708563433,blue,140,0,83,2023-01-08,week-2,q1,2023,5894.0,477,1616,32,0.081,swipe,travel,177.76,0,36-45,Female,2,uneducated,married,Florida,no,no,no,selfemployeed,14975,3,January
708564858,gold,390,1,124,2023-01-08,week-2,q1,2023,34516.0,0,9338,73,0.0,chip,travel,2241.12,0,46-55,Male,2,unknown,married,Florida,no,yes,no,white-collar,118629,1,January
708568983,blue,495,0,77,2023-01-08,week-2,q1,2023,11476.0,2365,8110,113,0.206,swipe,fuel,2108.6,0,46-55,Male,3,unknown,married,Florida,no,yes,no,govt,111225,3,January
708572658,silver,250,0,147,2023-01-08,week-2,q1,2023,29531.0,2088,15039,120,0.071,swipe,grocery,2406.24,0,46-55,Female,3,graduate,married,California,yes,no,no,businessman,196200,1,January
708573933,silver,385,1,103,2023-01-08,week-2,q1,2023,13026.0,789,14747,100,0.061,swipe,food,3981.69,0,46-55,Female,3,post-graduate,single,Illinois,yes,yes,no,businessman,183118,2,January
708575058,blue,395,1,135,2023-01-08,week-2,q1,2023,3157.0,965,3300,58,0.306,online,bills,759.0,0,46-55,Female,0,post-graduate,married,Texas,yes,yes,no,businessman,36188,3,January
708577308,blue,455,1,110,2023-01-08,week-2,q1,2023,2637.0,1272,1569,39,0.482,swipe,travel,156.9,0,56-65,Male,0,graduate,single,California,no,no,no,selfemployeed,14975,2,January
708579633,gold,275,1,92,2023-01-08,week-2,q1,2023,23981.0,1788,1421,34,0.075,swipe,bills,85.26,0,46-55,Female,1,doctorate,married,Texas,no,yes,no,blue-collar,13704,1,January
708580908,blue,245,1,52,2023-01-08,week-2,q1,2023,14551.0,2517,1373,35,0.173,swipe,bills,356.98,0,36-45,Female,2,graduate,married,Texas,yes,no,yes,selfemployeed,12686,3,January
708582858,blue,125,0,66,2023-01-08,week-2,q1,2023,18293.0,0,2958,63,0.0,swipe,entertainment,266.22,0,46-55,Female,1,doctorate,married,New York,yes,no,no,blue-collar,33801,2,January
708584208,blue,395,0,82,2023-01-08,week-2,q1,2023,3111.0,2517,2367,41,0.809,chip,fuel,639.09,0,36-45,Female,2,graduate,single,Texas,no,yes,no,retirees,26226,2,January
708585933,blue,125,0,125,2023-01-08,week-2,q1,2023,1656.0,1429,4258,77,0.863,chip,bills,298.06,0,36-45,Male,2,unknown,single,New York,no,yes,no,blue-collar,55576,1,January
708588408,blue,110,1,105,2023-01-08,week-2,q1,2023,6836.0,1607,4421,74,0.235,chip,food,707.36,0,46-55,Male,3,high school,married,California,yes,yes,no,businessman,61579,3,January
708590658,blue,470,0,88,2023-01-08,week-2,q1,2023,15965.0,2312,1619,40,0.145,swipe,bills,307.61,0,36-45,Female,4,high school,single,California,yes,yes,no,selfemployeed,14975,3,January
708593883,blue,370,0,114,2023-01-08,week-2,q1,2023,2731.0,1573,1813,38,0.576,online,food,290.08,0,26-35,Female,0,doctorate,married,Texas,no,yes,no,white-collar,16316,3,January
708595158,blue,150,1,115,2023-01-08,week-2,q1,2023,1677.0,1598,2389,43,0.953,swipe,entertainment,430.02,0,36-45,Female,4,uneducated,married,California,yes,yes,no,govt,26447,2,January
708596283,blue,200,0,51,2023-01-08,week-2,q1,2023,2858.0,1251,2844,73,0.438,swipe,grocery,170.64,0,56-65,Female,3,graduate,single,Florida,yes,yes,no,selfemployeed,32924,1,January
708597558,blue,390,1,83,2023-01-08,week-2,q1,2023,3337.0,795,3951,68,0.238,swipe,bills,671.67,0,46-55,Male,5,doctorate,single,California,no,yes,yes,blue-collar,45984,2,January
708600033,blue,340,0,149,2023-01-08,week-2,q1,2023,1610.0,0,4958,87,0.0,online,grocery,842.86,0,46-55,Male,2,unknown,single,New York,no,yes,no,businessman,87531,2,January
708602283,blue,420,1,84,2023-01-08,week-2,q1,2023,2887.0,0,3941,82,0.0,swipe,entertainment,669.97,1,46-55,Female,4,unknown,married,California,yes,no,no,govt,45701,1,January
708606633,blue,465,1,169,2023-01-08,week-2,q1,2023,1544.0,0,1902,35,0.0,swipe,bills,114.12,1,56-65,Male,0,graduate,single,California,no,yes,no,white-collar,18114,3,January
708611733,blue,415,0,73,2023-01-08,week-2,q1,2023,3119.0,1328,4659,82,0.426,swipe,bills,372.72,1,36-45,Male,3,doctorate,single,Florida,no,yes,yes,govt,73096,3,January
708614058,blue,500,1,99,2023-01-08,week-2,q1,2023,1960.0,1690,3870,67,0.862,chip,grocery,580.5,1,36-45,Male,3,unknown,single,New Jersey,no,no,no,govt,44044,1,January
708615183,blue,345,0,103,2023-01-08,week-2,q1,2023,3828.0,1146,4558,90,0.299,chip,fuel,319.06,1,46-55,Male,3,graduate,married,New Jersey,no,yes,no,govt,68693,3,January
708618933,blue,100,1,113,2023-01-08,week-2,q1,2023,4369.0,2049,3259,80,0.469,swipe,fuel,358.49,1,36-45,Female,4,graduate,single,California,yes,no,no,govt,35767,1,January
708620283,blue,125,1,59,2023-01-08,week-2,q1,2023,6053.0,2001,2208,59,0.331,swipe,bills,441.6,1,46-55,Female,2,graduate,single,New York,yes,yes,no,white-collar,23554,1,January
708621408,blue,245,1,99,2023-01-08,week-2,q1,2023,1438.3,0,4173,82,0.0,chip,food,1001.52,1,46-55,Female,3,high school,single,New York,yes,yes,no,govt,52557,2,January
708623283,blue,150,1,149,2023-01-08,week-2,q1,2023,18278.0,0,2084,61,0.0,swipe,bills,395.96,0,26-35,Female,0,graduate,single,New York,yes,no,no,blue-collar,21274,3,January
708626058,blue,475,0,84,2023-01-08,week-2,q1,2023,5242.0,1465,4098,68,0.279,swipe,fuel,1147.44,0,46-55,Male,3,unknown,married,New Jersey,no,no,no,govt,50213,3,January
708633783,blue,245,0,78,2023-01-08,week-2,q1,2023,11336.0,0,1809,39,0.0,swipe,bills,452.25,0,26-35,Female,3,graduate,married,Florida,no,yes,no,blue-collar,16244,2,January
708635058,blue,245,0,81,2023-01-08,week-2,q1,2023,1904.0,886,4798,85,0.465,chip,bills,527.78,0,36-45,Male,3,graduate,single,California,no,no,no,govt,78702,2,January
708637758,blue,175,0,119,2023-01-08,week-2,q1,2023,17345.0,545,3523,64,0.031,swipe,bills,457.99,0,26-35,Female,1,unknown,single,Michigan,no,no,no,white-collar,38269,1,January
